2022-05-10 12:40:56,b'. \n\nPartai PRIMA gencar mengajak dan menyuarakan solidaritas persatuan bangsa dengan tidak melakukan polarisasi pad\xe2\x80\xa6 https://t.co/JG0RYrFlNJ'
2022-05-10 12:30:48,b'Komisi Pemilihan Umum (KPU) Provinsi Lampung kembali melakukan peremajaan data jumlah Daftar Pemilih Berkelanjutan\xe2\x80\xa6 https://t.co/yrcU8BOuHm'
2022-05-10 11:55:22,"b'Silaturahim ke Megawati, benarkah Jokowi mulai dukung Puan jadi \xe2\x80\x98Capres\xe2\x80\x99 PDIP? \n\nhttps://t.co/Oh2XuHN4BK\xe2\x80\xa6 https://t.co/QvCojqUMvL'"
2022-05-10 10:39:59,"b'Peluang di Pilpres 2024, Surya Vandiantara Sebut Puan Maharani Memiliki Peluang Besar https://t.co/7j86avdw57 #PDIP\xe2\x80\xa6 https://t.co/0UrZ7EMCDR'"
2022-05-10 10:39:28,"b'RT @Psi_meruyautara: Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat, ka\xe2\x80\xa6'"
2022-05-10 09:56:01,b'Pimpinan Daerah Partai Kebangkitan Nusantara (PKN) Jawa Timur Kelana Aprilianto optimistis partainya akan lolos ver\xe2\x80\xa6 https://t.co/fMmUTmjb3p'
2022-05-10 09:49:04,b'Banyak yang menduga kepulangan kakak kandung penyanyi Krisdayanti ke Kota Batu sebagai persiapan maju dalam bursa p\xe2\x80\xa6 https://t.co/1cKLy4UWHv'
2022-05-10 09:18:49,"b'#SahabatBawaslu _ Yuk Pantau Countdown (hitung mundur) Pilkada 2024\nupdate : Selasa, 10 Mei 2022 \n\n#sahabatbawaslu\xe2\x80\xa6 https://t.co/Y4WNrpW9Cj'"
2022-05-10 07:27:38,"b'Hebat juga mesin buzzer nya organisasi dan PARPOL berbasis AGAMA, yang menekan kontennya Om #DeddyCorbuzier dan Rag\xe2\x80\xa6 https://t.co/AFtMyygt4X'"
2022-05-10 05:10:39,b'Serba SERIBU Rupiah ! \nLink : https://t.co/TQadwLmAzP \n#LGBT #cryptotrading #BamBam #Russia #pemilu2024 https://t.co/BqpYEEQ7ri'
2022-05-10 04:39:48,"b'Presiden Joko Widodo mengatakan, tahapan Pemilu 2024 akan dimulai pertengahan tahun ini meski pemungutan suara baru\xe2\x80\xa6 https://t.co/XaACbhLBMq'"
2022-05-10 04:03:03,"b'RT @PsiKembangan: Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat, kata\xe2\x80\xa6'"
2022-05-10 03:46:54,"b'Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat,\xe2\x80\xa6 https://t.co/KCLHYWXPcT'"
2022-05-10 03:46:38,"b'Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat,\xe2\x80\xa6 https://t.co/QaN3IpO8vY'"
2022-05-10 03:46:25,"b'Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat,\xe2\x80\xa6 https://t.co/1bfDFcvGac'"
2022-05-10 03:46:11,"b'Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat,\xe2\x80\xa6 https://t.co/0ZmZLjA2C9'"
2022-05-10 03:46:00,"b'Alasan pertama perlunya 3 pasang capres-cawapres, menurut PSI, yakni agar pesta demokrasi lebih meriah. Masyarakat,\xe2\x80\xa6 https://t.co/qGyR4Itti8'"
2022-05-10 03:22:17,b'Presiden patuh kepada konstitusi\n\n#presidenjokowi #pemilu2024 #republikindonesia #KPU https://t.co/6NRwvnGOdw'
2022-05-10 03:20:59,b'Presiden patuh kepada konstitusi\n\n#presidenjokowi #pemilu2024 #republikindonesia #KPU https://t.co/QtrB2mw7EF'
2022-05-10 02:58:47,b'Pemilu 2024 siap dimulai pertengahan tahun ini\n#pemilu2024 #tahun2024 #capres2024 #pilkada2024 https://t.co/WG1JI7aiEU'
2022-05-10 02:57:53,b'Tahapan Pemilu 2024 akan di mulai pertengahan tahun ini.\n\n#pemilu2024 #KPU #presidenjokowi #republikindonesia https://t.co/b4hKjoDp9j'
2022-05-10 02:57:49,b'Pemilu 2024 siap dimulai pertengahan tahun ini\n#pemilu2024 #tahun2024 #capres2024 #pilkada2024 https://t.co/5p0XdQkTIp'
2022-05-10 02:53:59,b'@keuangannews_id Ideal buat pelaporan akumulasi hasil pemilu dengan dashboard digital realtime selain manual\xe2\x80\xa6 https://t.co/170UgzONhp'
2022-05-10 02:53:23,b'sudah pasti! 2024!\n\n#pemilu #pemilu2024 #pemilihanumum #presiden #14februari2024 #jokowi #jokowidodo https://t.co/p35otXdHfH'
2022-05-10 02:52:51,b'tahapan pemilu 2024 akan segera dimulai\n\n#pemilu #pemilu2024 #pemilihanumum #presiden #14februari2024 #jokowi\xe2\x80\xa6 https://t.co/CxJMpdtY5W'
